candidate_closing_boundary_volume,candidate_closing_share_pct,closing_bar_isolated,closing_boundary_bars,closing_inference_quality,closing_window_bars,daily_open,daily_previous_close,daily_volume,final_bar,final_price,final_time,first_continuous_after_opening,inferred_closing_price_impact_pct,intraday_sum_volume,last_bar_before_opening,last_continuous_bar,last_continuous_price,last_continuous_time,minute_bar_count,opening_bar_isolated,opening_bar_mixed,opening_boundary_bar,opening_boundary_time,opening_boundary_volume,opening_inference_quality,opening_window_bars,provider,quality_tier,reconciled_exactly,reconciled_within_rounding_or_provider_semantics,symbol,total_day_volume,trading_date,volume_diff,volume_diff_pct
529600,9.364832366671381,True,"[{""close"": 72.7, ""high"": 72.7, ""low"": 72.7, ""open"": 72.7, ""time"": ""2026-09-11 14:45:00"", ""volume"": 529600}]",INFERRED_BOUNDARY,"[{""close"": 72.8, ""high"": 72.8, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-11 14:28:00"", ""volume"": 44000}, {""close"": 72.7, ""high"": 72.9, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-11 14:29:00"", ""volume"": 42300}, {""close"": 72.7, ""high"": 72.7, ""low"": 72.7, ""open"": 72.7, ""time"": ""2026-09-11 14:45:00"", ""volume"": 529600}]",74.4,74.5,5655200,"{""close"": 72.7, ""high"": 72.7, ""low"": 72.7, ""open"": 72.7, ""time"": ""2026-09-11 14:45:00"", ""volume"": 529600}",72.7,2026-09-11 14:45:00,"{""close"": 73.9, ""high"": 74, ""low"": 73.7, ""open"": 73.9, ""time"": ""2026-09-11 09:16:00"", ""volume"": 13800}",0.0,5655200,,"{""close"": 72.7, ""high"": 72.9, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-11 14:29:00"", ""volume"": 42300}",72.7,2026-09-11 14:29:00,226,False,True,"{""close"": 74, ""high"": 74.4, ""low"": 74, ""open"": 74.4, ""time"": ""2026-09-11 09:15:00"", ""volume"": 165600}",2026-09-11 09:15:00,165600,UNAVAILABLE,"[{""close"": 74, ""high"": 74.4, ""low"": 74, ""open"": 74.4, ""time"": ""2026-09-11 09:15:00"", ""volume"": 165600}, {""close"": 73.9, ""high"": 74, ""low"": 73.7, ""open"": 73.9, ""time"": ""2026-09-11 09:16:00"", ""volume"": 13800}, {""close"": 74, ""high"": 74.1, ""low"": 73.9, ""open"": 73.9, ""time"": ""2026-09-11 09:17:00"", ""volume"": 32700}]",KBS,INFERRED_BOUNDARY,True,True,FPT,5655200,2026-09-11,0,0.0
154700,3.1829310947883873,True,"[{""close"": 72.4, ""high"": 72.4, ""low"": 72.4, ""open"": 72.4, ""time"": ""2026-09-14 14:45:00"", ""volume"": 154700}]",INFERRED_BOUNDARY,"[{""close"": 72.3, ""high"": 72.3, ""low"": 72.2, ""open"": 72.3, ""time"": ""2026-09-14 14:28:00"", ""volume"": 27500}, {""close"": 72.2, ""high"": 72.4, ""low"": 72.2, ""open"": 72.3, ""time"": ""2026-09-14 14:29:00"", ""volume"": 14400}, {""close"": 72.4, ""high"": 72.4, ""low"": 72.4, ""open"": 72.4, ""time"": ""2026-09-14 14:45:00"", ""volume"": 154700}]",72.8,72.7,4860300,"{""close"": 72.4, ""high"": 72.4, ""low"": 72.4, ""open"": 72.4, ""time"": ""2026-09-14 14:45:00"", ""volume"": 154700}",72.4,2026-09-14 14:45:00,"{""close"": 72.8, ""high"": 72.8, ""low"": 72.8, ""open"": 72.8, ""time"": ""2026-09-14 09:16:00"", ""volume"": 7900}",0.27700831024931144,4860300,,"{""close"": 72.2, ""high"": 72.4, ""low"": 72.2, ""open"": 72.3, ""time"": ""2026-09-14 14:29:00"", ""volume"": 14400}",72.2,2026-09-14 14:29:00,226,False,True,"{""close"": 72.8, ""high"": 72.9, ""low"": 72.8, ""open"": 72.8, ""time"": ""2026-09-14 09:15:00"", ""volume"": 63800}",2026-09-14 09:15:00,63800,UNAVAILABLE,"[{""close"": 72.8, ""high"": 72.9, ""low"": 72.8, ""open"": 72.8, ""time"": ""2026-09-14 09:15:00"", ""volume"": 63800}, {""close"": 72.8, ""high"": 72.8, ""low"": 72.8, ""open"": 72.8, ""time"": ""2026-09-14 09:16:00"", ""volume"": 7900}, {""close"": 72.7, ""high"": 72.8, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-14 09:17:00"", ""volume"": 10300}]",KBS,INFERRED_BOUNDARY,True,True,FPT,4860300,2026-09-14,0,0.0
183900,4.623507228158391,True,"[{""close"": 72.7, ""high"": 72.7, ""low"": 72.7, ""open"": 72.7, ""time"": ""2026-09-15 14:45:00"", ""volume"": 183900}]",INFERRED_BOUNDARY,"[{""close"": 72.5, ""high"": 72.6, ""low"": 72.5, ""open"": 72.5, ""time"": ""2026-09-15 14:28:00"", ""volume"": 16400}, {""close"": 72.6, ""high"": 72.6, ""low"": 72.5, ""open"": 72.5, ""time"": ""2026-09-15 14:29:00"", ""volume"": 34500}, {""close"": 72.7, ""high"": 72.7, ""low"": 72.7, ""open"": 72.7, ""time"": ""2026-09-15 14:45:00"", ""volume"": 183900}]",72.7,72.4,3977500,"{""close"": 72.7, ""high"": 72.7, ""low"": 72.7, ""open"": 72.7, ""time"": ""2026-09-15 14:45:00"", ""volume"": 183900}",72.7,2026-09-15 14:45:00,"{""close"": 72.8, ""high"": 72.8, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-15 09:16:00"", ""volume"": 4700}",0.13774104683196767,3977500,,"{""close"": 72.6, ""high"": 72.6, ""low"": 72.5, ""open"": 72.5, ""time"": ""2026-09-15 14:29:00"", ""volume"": 34500}",72.6,2026-09-15 14:29:00,226,False,True,"{""close"": 72.8, ""high"": 72.8, ""low"": 72.6, ""open"": 72.7, ""time"": ""2026-09-15 09:15:00"", ""volume"": 30800}",2026-09-15 09:15:00,30800,UNAVAILABLE,"[{""close"": 72.8, ""high"": 72.8, ""low"": 72.6, ""open"": 72.7, ""time"": ""2026-09-15 09:15:00"", ""volume"": 30800}, {""close"": 72.8, ""high"": 72.8, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-15 09:16:00"", ""volume"": 4700}, {""close"": 72.8, ""high"": 72.8, ""low"": 72.8, ""open"": 72.8, ""time"": ""2026-09-15 09:17:00"", ""volume"": 23700}]",KBS,INFERRED_BOUNDARY,True,True,FPT,3977500,2026-09-15,0,0.0
2140600,27.627418334817566,True,"[{""close"": 73.8, ""high"": 73.8, ""low"": 73.8, ""open"": 73.8, ""time"": ""2026-09-16 14:45:00"", ""volume"": 2140600}]",INFERRED_BOUNDARY,"[{""close"": 73, ""high"": 73, ""low"": 72.8, ""open"": 72.9, ""time"": ""2026-09-16 14:28:00"", ""volume"": 142100}, {""close"": 72.9, ""high"": 73, ""low"": 72.8, ""open"": 73, ""time"": ""2026-09-16 14:29:00"", ""volume"": 53900}, {""close"": 73.8, ""high"": 73.8, ""low"": 73.8, ""open"": 73.8, ""time"": ""2026-09-16 14:45:00"", ""volume"": 2140600}]",72.8,72.7,7748100,"{""close"": 73.8, ""high"": 73.8, ""low"": 73.8, ""open"": 73.8, ""time"": ""2026-09-16 14:45:00"", ""volume"": 2140600}",73.8,2026-09-16 14:45:00,"{""close"": 73, ""high"": 73.1, ""low"": 72.9, ""open"": 72.9, ""time"": ""2026-09-16 09:16:00"", ""volume"": 25400}",1.234567901234556,7748100,,"{""close"": 72.9, ""high"": 73, ""low"": 72.8, ""open"": 73, ""time"": ""2026-09-16 14:29:00"", ""volume"": 53900}",72.9,2026-09-16 14:29:00,226,False,True,"{""close"": 72.9, ""high"": 72.9, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-16 09:15:00"", ""volume"": 26700}",2026-09-16 09:15:00,26700,UNAVAILABLE,"[{""close"": 72.9, ""high"": 72.9, ""low"": 72.7, ""open"": 72.8, ""time"": ""2026-09-16 09:15:00"", ""volume"": 26700}, {""close"": 73, ""high"": 73.1, ""low"": 72.9, ""open"": 72.9, ""time"": ""2026-09-16 09:16:00"", ""volume"": 25400}, {""close"": 72.9, ""high"": 73, ""low"": 72.9, ""open"": 73, ""time"": ""2026-09-16 09:17:00"", ""volume"": 6500}]",KBS,INFERRED_BOUNDARY,True,True,FPT,7748100,2026-09-16,0,0.0
1887000,28.475711892797317,True,"[{""close"": 74.3, ""high"": 74.3, ""low"": 74.3, ""open"": 74.3, ""time"": ""2026-09-17 14:45:00"", ""volume"": 1887000}]",INFERRED_BOUNDARY,"[{""close"": 74, ""high"": 74, ""low"": 73.8, ""open"": 73.9, ""time"": ""2026-09-17 14:28:00"", ""volume"": 62700}, {""close"": 74, ""high"": 74, ""low"": 73.9, ""open"": 74, ""time"": ""2026-09-17 14:29:00"", ""volume"": 257800}, {""close"": 74.3, ""high"": 74.3, ""low"": 74.3, ""open"": 74.3, ""time"": ""2026-09-17 14:45:00"", ""volume"": 1887000}]",73.3,73.8,6626700,"{""close"": 74.3, ""high"": 74.3, ""low"": 74.3, ""open"": 74.3, ""time"": ""2026-09-17 14:45:00"", ""volume"": 1887000}",74.3,2026-09-17 14:45:00,"{""close"": 72.8, ""high"": 72.9, ""low"": 72.6, ""open"": 72.9, ""time"": ""2026-09-17 09:16:00"", ""volume"": 31200}",0.40540540540540154,6626700,,"{""close"": 74, ""high"": 74, ""low"": 73.9, ""open"": 74, ""time"": ""2026-09-17 14:29:00"", ""volume"": 257800}",74,2026-09-17 14:29:00,226,False,True,"{""close"": 72.9, ""high"": 73.3, ""low"": 72.9, ""open"": 73.3, ""time"": ""2026-09-17 09:15:00"", ""volume"": 85500}",2026-09-17 09:15:00,85500,UNAVAILABLE,"[{""close"": 72.9, ""high"": 73.3, ""low"": 72.9, ""open"": 73.3, ""time"": ""2026-09-17 09:15:00"", ""volume"": 85500}, {""close"": 72.8, ""high"": 72.9, ""low"": 72.6, ""open"": 72.9, ""time"": ""2026-09-17 09:16:00"", ""volume"": 31200}, {""close"": 72.9, ""high"": 72.9, ""low"": 72.8, ""open"": 72.8, ""time"": ""2026-09-17 09:17:00"", ""volume"": 11500}]",KBS,INFERRED_BOUNDARY,True,True,FPT,6626700,2026-09-17,0,0.0
2199500,8.510646530542756,True,"[{""close"": 21.8, ""high"": 21.8, ""low"": 21.8, ""open"": 21.8, ""time"": ""2026-08-25 14:45:00"", ""volume"": 2199500}]",INFERRED_BOUNDARY,"[{""close"": 21.95, ""high"": 21.95, ""low"": 21.9, ""open"": 21.9, ""time"": ""2026-08-25 14:28:00"", ""volume"": 46000}, {""close"": 21.9, ""high"": 21.95, ""low"": 21.9, ""open"": 21.95, ""time"": ""2026-08-25 14:29:00"", ""volume"": 97900}, {""close"": 21.8, ""high"": 21.8, ""low"": 21.8, ""open"": 21.8, ""time"": ""2026-08-25 14:45:00"", ""volume"": 2199500}]",22.25,22.25,25844100,"{""close"": 21.8, ""high"": 21.8, ""low"": 21.8, ""open"": 21.8, ""time"": ""2026-08-25 14:45:00"", ""volume"": 2199500}",21.8,2026-08-25 14:45:00,"{""close"": 22.25, ""high"": 22.3, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-25 09:16:00"", ""volume"": 30300}",-0.4566210045662003,25844100,,"{""close"": 21.9, ""high"": 21.95, ""low"": 21.9, ""open"": 21.95, ""time"": ""2026-08-25 14:29:00"", ""volume"": 97900}",21.9,2026-08-25 14:29:00,226,False,True,"{""close"": 22.25, ""high"": 22.3, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-25 09:15:00"", ""volume"": 192600}",2026-08-25 09:15:00,192600,UNAVAILABLE,"[{""close"": 22.25, ""high"": 22.3, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-25 09:15:00"", ""volume"": 192600}, {""close"": 22.25, ""high"": 22.3, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-25 09:16:00"", ""volume"": 30300}, {""close"": 22.25, ""high"": 22.3, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-25 09:17:00"", ""volume"": 103100}]",KBS,INFERRED_BOUNDARY,True,True,HPG,25844100,2026-08-25,0,0.0
950700,4.901829356322313,True,"[{""close"": 22.05, ""high"": 22.05, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-08-26 14:45:00"", ""volume"": 950700}]",INFERRED_BOUNDARY,"[{""close"": 22.05, ""high"": 22.1, ""low"": 22.05, ""open"": 22.1, ""time"": ""2026-08-26 14:28:00"", ""volume"": 341900}, {""close"": 22.1, ""high"": 22.1, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-08-26 14:29:00"", ""volume"": 488800}, {""close"": 22.05, ""high"": 22.05, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-08-26 14:45:00"", ""volume"": 950700}]",21.8,21.8,19394800,"{""close"": 22.05, ""high"": 22.05, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-08-26 14:45:00"", ""volume"": 950700}",22.05,2026-08-26 14:45:00,"{""close"": 21.85, ""high"": 21.85, ""low"": 21.8, ""open"": 21.85, ""time"": ""2026-08-26 09:16:00"", ""volume"": 89400}",-0.2262443438914059,19394800,,"{""close"": 22.1, ""high"": 22.1, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-08-26 14:29:00"", ""volume"": 488800}",22.1,2026-08-26 14:29:00,226,False,True,"{""close"": 21.85, ""high"": 21.9, ""low"": 21.8, ""open"": 21.8, ""time"": ""2026-08-26 09:15:00"", ""volume"": 163200}",2026-08-26 09:15:00,163200,UNAVAILABLE,"[{""close"": 21.85, ""high"": 21.9, ""low"": 21.8, ""open"": 21.8, ""time"": ""2026-08-26 09:15:00"", ""volume"": 163200}, {""close"": 21.85, ""high"": 21.85, ""low"": 21.8, ""open"": 21.85, ""time"": ""2026-08-26 09:16:00"", ""volume"": 89400}, {""close"": 21.8, ""high"": 21.85, ""low"": 21.8, ""open"": 21.85, ""time"": ""2026-08-26 09:17:00"", ""volume"": 79000}]",KBS,INFERRED_BOUNDARY,True,True,HPG,19394800,2026-08-26,0,0.0
1429000,7.441971888198563,True,"[{""close"": 22.2, ""high"": 22.2, ""low"": 22.2, ""open"": 22.2, ""time"": ""2026-08-27 14:45:00"", ""volume"": 1429000}]",INFERRED_BOUNDARY,"[{""close"": 22.2, ""high"": 22.25, ""low"": 22.2, ""open"": 22.25, ""time"": ""2026-08-27 14:28:00"", ""volume"": 56200}, {""close"": 22.25, ""high"": 22.25, ""low"": 22.2, ""open"": 22.25, ""time"": ""2026-08-27 14:29:00"", ""volume"": 39000}, {""close"": 22.2, ""high"": 22.2, ""low"": 22.2, ""open"": 22.2, ""time"": ""2026-08-27 14:45:00"", ""volume"": 1429000}]",22.05,22.05,19201900,"{""close"": 22.2, ""high"": 22.2, ""low"": 22.2, ""open"": 22.2, ""time"": ""2026-08-27 14:45:00"", ""volume"": 1429000}",22.2,2026-08-27 14:45:00,"{""close"": 22.1, ""high"": 22.1, ""low"": 22.05, ""open"": 22.1, ""time"": ""2026-08-27 09:16:00"", ""volume"": 32700}",-0.2247191011235987,19201900,,"{""close"": 22.25, ""high"": 22.25, ""low"": 22.2, ""open"": 22.25, ""time"": ""2026-08-27 14:29:00"", ""volume"": 39000}",22.25,2026-08-27 14:29:00,226,False,True,"{""close"": 22.1, ""high"": 22.1, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-08-27 09:15:00"", ""volume"": 229200}",2026-08-27 09:15:00,229200,UNAVAILABLE,"[{""close"": 22.1, ""high"": 22.1, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-08-27 09:15:00"", ""volume"": 229200}, {""close"": 22.1, ""high"": 22.1, ""low"": 22.05, ""open"": 22.1, ""time"": ""2026-08-27 09:16:00"", ""volume"": 32700}, {""close"": 22.15, ""high"": 22.15, ""low"": 22.1, ""open"": 22.1, ""time"": ""2026-08-27 09:17:00"", ""volume"": 22000}]",KBS,INFERRED_BOUNDARY,True,True,HPG,19201900,2026-08-27,0,0.0
2341400,13.671051632830611,True,"[{""close"": 22.1, ""high"": 22.1, ""low"": 22.1, ""open"": 22.1, ""time"": ""2026-08-28 14:45:00"", ""volume"": 2341400}]",INFERRED_BOUNDARY,"[{""close"": 22.2, ""high"": 22.25, ""low"": 22.2, ""open"": 22.2, ""time"": ""2026-08-28 14:28:00"", ""volume"": 174100}, {""close"": 22.2, ""high"": 22.25, ""low"": 22.2, ""open"": 22.2, ""time"": ""2026-08-28 14:29:00"", ""volume"": 204200}, {""close"": 22.1, ""high"": 22.1, ""low"": 22.1, ""open"": 22.1, ""time"": ""2026-08-28 14:45:00"", ""volume"": 2341400}]",22.25,22.2,17126700,"{""close"": 22.1, ""high"": 22.1, ""low"": 22.1, ""open"": 22.1, ""time"": ""2026-08-28 14:45:00"", ""volume"": 2341400}",22.1,2026-08-28 14:45:00,"{""close"": 22.25, ""high"": 22.25, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-28 09:16:00"", ""volume"": 56200}",-0.4504504504504409,17126700,,"{""close"": 22.2, ""high"": 22.25, ""low"": 22.2, ""open"": 22.2, ""time"": ""2026-08-28 14:29:00"", ""volume"": 204200}",22.2,2026-08-28 14:29:00,226,False,True,"{""close"": 22.25, ""high"": 22.3, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-28 09:15:00"", ""volume"": 149800}",2026-08-28 09:15:00,149800,UNAVAILABLE,"[{""close"": 22.25, ""high"": 22.3, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-28 09:15:00"", ""volume"": 149800}, {""close"": 22.25, ""high"": 22.25, ""low"": 22.25, ""open"": 22.25, ""time"": ""2026-08-28 09:16:00"", ""volume"": 56200}, {""close"": 22.15, ""high"": 22.2, ""low"": 22.15, ""open"": 22.2, ""time"": ""2026-08-28 09:17:00"", ""volume"": 82400}]",KBS,INFERRED_BOUNDARY,True,True,HPG,17126700,2026-08-28,0,0.0
2081700,7.7141141942369265,True,"[{""close"": 21.6, ""high"": 21.6, ""low"": 21.6, ""open"": 21.6, ""time"": ""2026-09-03 14:45:00"", ""volume"": 2081700}]",INFERRED_BOUNDARY,"[{""close"": 21.7, ""high"": 21.7, ""low"": 21.65, ""open"": 21.65, ""time"": ""2026-09-03 14:28:00"", ""volume"": 150500}, {""close"": 21.65, ""high"": 21.7, ""low"": 21.65, ""open"": 21.7, ""time"": ""2026-09-03 14:29:00"", ""volume"": 74500}, {""close"": 21.6, ""high"": 21.6, ""low"": 21.6, ""open"": 21.6, ""time"": ""2026-09-03 14:45:00"", ""volume"": 2081700}]",22,22.1,26985600,"{""close"": 21.6, ""high"": 21.6, ""low"": 21.6, ""open"": 21.6, ""time"": ""2026-09-03 14:45:00"", ""volume"": 2081700}",21.6,2026-09-03 14:45:00,"{""close"": 21.9, ""high"": 21.9, ""low"": 21.85, ""open"": 21.9, ""time"": ""2026-09-03 09:16:00"", ""volume"": 208700}",-0.23094688221707696,26985600,,"{""close"": 21.65, ""high"": 21.7, ""low"": 21.65, ""open"": 21.7, ""time"": ""2026-09-03 14:29:00"", ""volume"": 74500}",21.65,2026-09-03 14:29:00,226,False,True,"{""close"": 21.9, ""high"": 22, ""low"": 21.9, ""open"": 22, ""time"": ""2026-09-03 09:15:00"", ""volume"": 722100}",2026-09-03 09:15:00,722100,UNAVAILABLE,"[{""close"": 21.9, ""high"": 22, ""low"": 21.9, ""open"": 22, ""time"": ""2026-09-03 09:15:00"", ""volume"": 722100}, {""close"": 21.9, ""high"": 21.9, ""low"": 21.85, ""open"": 21.9, ""time"": ""2026-09-03 09:16:00"", ""volume"": 208700}, {""close"": 21.9, ""high"": 22, ""low"": 21.85, ""open"": 21.9, ""time"": ""2026-09-03 09:17:00"", ""volume"": 265500}]",KBS,INFERRED_BOUNDARY,True,True,HPG,26985600,2026-09-03,0,0.0
828700,5.9529197106508915,True,"[{""close"": 21.7, ""high"": 21.7, ""low"": 21.7, ""open"": 21.7, ""time"": ""2026-09-04 14:45:00"", ""volume"": 828700}]",INFERRED_BOUNDARY,"[{""close"": 21.8, ""high"": 21.8, ""low"": 21.7, ""open"": 21.7, ""time"": ""2026-09-04 14:28:00"", ""volume"": 193800}, {""close"": 21.8, ""high"": 21.8, ""low"": 21.75, ""open"": 21.75, ""time"": ""2026-09-04 14:29:00"", ""volume"": 53400}, {""close"": 21.7, ""high"": 21.7, ""low"": 21.7, ""open"": 21.7, ""time"": ""2026-09-04 14:45:00"", ""volume"": 828700}]",21.75,21.6,13920900,"{""close"": 21.7, ""high"": 21.7, ""low"": 21.7, ""open"": 21.7, ""time"": ""2026-09-04 14:45:00"", ""volume"": 828700}",21.7,2026-09-04 14:45:00,"{""close"": 21.75, ""high"": 21.75, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-04 09:16:00"", ""volume"": 47000}",-0.45871559633028175,13920900,,"{""close"": 21.8, ""high"": 21.8, ""low"": 21.75, ""open"": 21.75, ""time"": ""2026-09-04 14:29:00"", ""volume"": 53400}",21.8,2026-09-04 14:29:00,225,False,True,"{""close"": 21.75, ""high"": 21.75, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-04 09:15:00"", ""volume"": 171600}",2026-09-04 09:15:00,171600,UNAVAILABLE,"[{""close"": 21.75, ""high"": 21.75, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-04 09:15:00"", ""volume"": 171600}, {""close"": 21.75, ""high"": 21.75, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-04 09:16:00"", ""volume"": 47000}, {""close"": 21.75, ""high"": 21.8, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-04 09:17:00"", ""volume"": 83600}]",KBS,INFERRED_BOUNDARY,True,True,HPG,13920900,2026-09-04,0,0.0
1928300,9.661886580685247,True,"[{""close"": 21.55, ""high"": 21.55, ""low"": 21.55, ""open"": 21.55, ""time"": ""2026-09-07 14:45:00"", ""volume"": 1928300}]",INFERRED_BOUNDARY,"[{""close"": 21.65, ""high"": 21.7, ""low"": 21.65, ""open"": 21.7, ""time"": ""2026-09-07 14:28:00"", ""volume"": 61100}, {""close"": 21.65, ""high"": 21.7, ""low"": 21.6, ""open"": 21.7, ""time"": ""2026-09-07 14:29:00"", ""volume"": 531100}, {""close"": 21.55, ""high"": 21.55, ""low"": 21.55, ""open"": 21.55, ""time"": ""2026-09-07 14:45:00"", ""volume"": 1928300}]",21.8,21.7,19957800,"{""close"": 21.55, ""high"": 21.55, ""low"": 21.55, ""open"": 21.55, ""time"": ""2026-09-07 14:45:00"", ""volume"": 1928300}",21.55,2026-09-07 14:45:00,"{""close"": 21.8, ""high"": 21.85, ""low"": 21.8, ""open"": 21.85, ""time"": ""2026-09-07 09:16:00"", ""volume"": 38100}",-0.46189376443417035,19957800,,"{""close"": 21.65, ""high"": 21.7, ""low"": 21.6, ""open"": 21.7, ""time"": ""2026-09-07 14:29:00"", ""volume"": 531100}",21.65,2026-09-07 14:29:00,226,False,True,"{""close"": 21.85, ""high"": 21.85, ""low"": 21.75, ""open"": 21.8, ""time"": ""2026-09-07 09:15:00"", ""volume"": 179600}",2026-09-07 09:15:00,179600,UNAVAILABLE,"[{""close"": 21.85, ""high"": 21.85, ""low"": 21.75, ""open"": 21.8, ""time"": ""2026-09-07 09:15:00"", ""volume"": 179600}, {""close"": 21.8, ""high"": 21.85, ""low"": 21.8, ""open"": 21.85, ""time"": ""2026-09-07 09:16:00"", ""volume"": 38100}, {""close"": 21.85, ""high"": 21.85, ""low"": 21.8, ""open"": 21.8, ""time"": ""2026-09-07 09:17:00"", ""volume"": 18600}]",KBS,INFERRED_BOUNDARY,True,True,HPG,19957800,2026-09-07,0,0.0
1452100,10.846604320415908,True,"[{""close"": 21.85, ""high"": 21.85, ""low"": 21.85, ""open"": 21.85, ""time"": ""2026-09-08 14:45:00"", ""volume"": 1452100}]",INFERRED_BOUNDARY,"[{""close"": 21.75, ""high"": 21.8, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-08 14:28:00"", ""volume"": 24500}, {""close"": 21.75, ""high"": 21.75, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-08 14:29:00"", ""volume"": 60800}, {""close"": 21.85, ""high"": 21.85, ""low"": 21.85, ""open"": 21.85, ""time"": ""2026-09-08 14:45:00"", ""volume"": 1452100}]",21.55,21.55,13387600,"{""close"": 21.85, ""high"": 21.85, ""low"": 21.85, ""open"": 21.85, ""time"": ""2026-09-08 14:45:00"", ""volume"": 1452100}",21.85,2026-09-08 14:45:00,"{""close"": 21.65, ""high"": 21.65, ""low"": 21.6, ""open"": 21.6, ""time"": ""2026-09-08 09:16:00"", ""volume"": 63500}",0.4597701149425352,13387600,,"{""close"": 21.75, ""high"": 21.75, ""low"": 21.7, ""open"": 21.75, ""time"": ""2026-09-08 14:29:00"", ""volume"": 60800}",21.75,2026-09-08 14:29:00,226,False,True,"{""close"": 21.6, ""high"": 21.6, ""low"": 21.55, ""open"": 21.55, ""time"": ""2026-09-08 09:15:00"", ""volume"": 193400}",2026-09-08 09:15:00,193400,UNAVAILABLE,"[{""close"": 21.6, ""high"": 21.6, ""low"": 21.55, ""open"": 21.55, ""time"": ""2026-09-08 09:15:00"", ""volume"": 193400}, {""close"": 21.65, ""high"": 21.65, ""low"": 21.6, ""open"": 21.6, ""time"": ""2026-09-08 09:16:00"", ""volume"": 63500}, {""close"": 21.6, ""high"": 21.6, ""low"": 21.55, ""open"": 21.6, ""time"": ""2026-09-08 09:17:00"", ""volume"": 127400}]",KBS,INFERRED_BOUNDARY,True,True,HPG,13387600,2026-09-08,0,0.0
1488700,6.636264755179915,True,"[{""close"": 22.05, ""high"": 22.05, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-09-09 14:45:00"", ""volume"": 1488700}]",INFERRED_BOUNDARY,"[{""close"": 22.05, ""high"": 22.05, ""low"": 22, ""open"": 22.05, ""time"": ""2026-09-09 14:28:00"", ""volume"": 204400}, {""close"": 22.05, ""high"": 22.05, ""low"": 22, ""open"": 22.05, ""time"": ""2026-09-09 14:29:00"", ""volume"": 125500}, {""close"": 22.05, ""high"": 22.05, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-09-09 14:45:00"", ""volume"": 1488700}]",21.9,21.85,22432800,"{""close"": 22.05, ""high"": 22.05, ""low"": 22.05, ""open"": 22.05, ""time"": ""2026-09-09 14:45:00"", ""volume"": 1488700}",22.05,2026-09-09 14:45:00,"{""close"": 21.95, ""high"": 21.95, ""low"": 21.9, ""open"": 21.9, ""time"": ""2026-09-09 09:16:00"", ""volume"": 43200}",0.0,22432800,,"{""close"": 22.05, ""high"": 22.05, ""low"": 22, ""open"": 22.05, ""time"": ""2026-09-09 14:29:00"", ""volume"": 125500}",22.05,2026-09-09 14:29:00,226,False,True,"{""close"": 21.9, ""high"": 21.95, ""low"": 21.9, ""open"": 21.9, ""time"": ""2026-09-09 09:15:00"", ""volume"": 149300}",2026-09-09 09:15:00,149300,UNAVAILABLE,"[{""close"": 21.9, ""high"": 21.95, ""low"": 21.9, ""open"": 21.9, ""time"": ""2026-09-09 09:15:00"", ""volume"": 149300}, {""close"": 21.95, ""high"": 21.95, ""low"": 21.9, ""open"": 21.9, ""time"": ""2026-09-09 09:16:00"", ""volume"": 43200}, {""close"": 21.95, ""high"": 21.95, ""low"": 21.9, ""open"": 21.95, ""time"": ""2026-09-09 09:17:00"", ""volume"": 25000}]",KBS,INFERRED_BOUNDARY,True,True,HPG,22432800,2026-09-09,0,0.0
